text;setting;entrance;exit;business;delivery;modifier;location;unknown;play;year
(одобрительно).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Карандышеву).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Кланяется дамам.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(указывая на среднюю дверь).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Кнуров уходит.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Вожеватову).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Ларисе.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Лариса уходит направо.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Выходит Лариса с шляпкой в руках.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Робинзон и Вожеватов раскланиваются и уходят.;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Ларисе тихо).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Огудаловой).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Входят Карандышев и Иван с бутылкой шампанского.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Огудалова, Карандышев, Иван, потом Евфросинья Потаповна.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Оглядывает комнату.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(У двери направо.);0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;ostrovsky-bespridannitsa;1878
(входя).;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(садится и хватается за голову).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(с горячностью).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Со слезами.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Схватывает со стола пистолет и убегает.);0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Декорация первого действия. Светлая летняя ночь.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Робинзон с мазиком в руках и Иван выходят из кофейной.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Входит Иван с бутылкой.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(ставит бутылку).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(оробев).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Входит Карандышев, Робинзон старается спрятаться за бутылку.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Робинзон, Карандышев, потом Иван.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(подходит к Робинзону).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Подает руку Робинзону.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Карандышев уходит.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Входит Иван.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит в кофейную.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Из кофейной выходит Гаврило.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Гаврило и Иван.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Берет со стола бутылку и уходит в кофейную.);0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Входит Илья и хор цыган.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Гаврило, Илья, цыгане и цыганки.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(потирая руки).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Илья, цыгане и цыганки, Гаврило уходят в кофейную. Выходят Кнуров и Вожеватов.;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Кнуров и Вожеватов.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
На крыльце кофейной показывается Робинзон.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Кнуров, Вожеватов и Робинзон.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(подходя).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Робинзон прислушивается.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Вынимает из кармана монету и кладет под руку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(в раздумье).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Решительно.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(поднимая руку).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Кнуров и Вожеватов уходят в кофейную. Входят Паратов и Лариса.;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Паратов, Лариса и Робинзон.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Садится в глубине сцены на скамейку у решетки.);0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит в кофейную.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Ларисе).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
В дверях кофейной видны Кнуров и Вожеватов.;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;ostrovsky-bespridannitsa;1878
(задумчиво).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Быстро.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(показывая обручальное кольцо).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Садится на стул.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Паратов смотрит на нее.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Истерически смеется.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Опирает голову на руку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Кнуров, Вожеватов и Робинзон выходят на крыльцо кофейной.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Паратов, Лариса, Кнуров, Вожеватов и Робинзон.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(подходя к кофейной).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит в кофейную.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(грозя кулаком).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Вожеватов подходит к Ларисе.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(взглянув на Вожеватова).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Отходит в кофейную.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(подходит к Ларисе).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Лариса отрицательно качает головой.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Лариса молчит.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Лариса поворачивает голову в другую сторону.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Лариса молчит.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Почтительно кланяется и уходит в кофейную.);0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Лариса одна.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Подумав.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Подходит к решетке и смотрит вниз. Нагибается, крепко хватается за решетку, потом с ужасом отбегает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Чуть не падает, хватается за беседку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Садится у стола подле беседки.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Сквозь слезы.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Задумывается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Вздрогнув.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Подпирает голову рукой и сидит в забытьи.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Входят Робинзон и Карандышев.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Лариса, Робинзон и Карандышев.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Уходит в кофейную.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Карандышев подходит к столу и садится против Ларисы.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Лариса и Карандышев.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(поднимая голову).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(глубоко оскорбленная).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(С горячностью.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(с жаром).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Хватает ее за руку.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(оттолкнув его).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(со слезами).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(с горькой улыбкой).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(с отвращением).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Падает на колени.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(вставая).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Кладет руку за борт сюртука.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(запальчиво).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Стреляет в нее из пистолета.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(хватаясь за грудь).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Опускается на стул.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Роняет пистолет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(нежно).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Поднимает пистолет и кладет на стол.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Из кофейной выходят Паратов, Кнуров, Вожеватов, Робинзон, Гаврило и Иван.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Лариса, Карандышев, Паратов, Кнуров, Вожеватов, Робинзон, Гаврило и Иван.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
За сценой цыгане запевают песню.;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;ostrovsky-bespridannitsa;1878
(постепенно слабеющим голосом).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
(Посылает поцелуй.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Громкий хор цыган.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;ostrovsky-bespridannitsa;1878
Комната, которая до сих пор называется детскою. Одна из дверей ведет в комнату Ани. Рассвет, скоро взойдет солнце. Уже май, цветут вишневые деревья, но в саду холодно, утренник. Окна в комнате закрыты.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Входят Дуняша со свечой и Лопахин с книгой в руке.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Тушит свечу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Зевает и потягивается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Прислушивается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(прислушивается).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Перелистывает книгу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Входит Епиходов с букетом. он в пиджаке и в ярко вычищенных сапогах, которые сильно скрипят. войдя, он роняет букет.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(поднимает букет).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Отдает Дуняше букет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Вздыхает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Дуняша входит, подает Лопахину квас.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Натыкается на стул, который падает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Как бы торжествуя.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(прислушивается).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(в волнении).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Слышно, как к дому подъезжают два экипажа. Лопахин и Дуняша быстро уходят. Сцена пуста. В соседних комнатах начинается шум. Через сцену, опираясь на палочку, торопливо проходит Фирс, ездивший встречать Любовь Андреевну. он в старинной ливрее и в высокой шляпе. что-то говорит сам с собой, но нельзя разобрать ни одного слова. Шум за сценой все усиливается. Голос: «Вот пройдемте здесь...» Любовь Андреевна, Аня и Шарлотта Ивановна с собачкой на цепочке, одетые по-дорожному. Варя в пальто и платке, Гаев, Симеонов-Пищик, Лопахин, Дуняша с узлом и зонтиком, прислуга с вещами – все идут через комнату.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(радостно, сквозь слезы).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Любови Андреевне.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Плачет.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Целует брата, Варю, потом опять брата.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Целует Дуняшу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Пищику).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(удивленно).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Уходят все, кроме Ани и Дуняши.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Снимает с Ани пальто, шляпу.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Смеется, целует ее.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(вяло).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Поправляет волосы.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Она очень утомлена, даже пошатывается.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(глядит в свою дверь, нежно).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(радостно).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Взглянув на свои карманные часы.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Входит Варя, на поясе у нее вязка ключей.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Ласкаясь.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(сквозь слезы).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(заглядывает в дверь и мычит).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Уходит.);0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(сквозь слезы).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Грозит кулаком.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(обнимает Варю, тихо).;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Варя отрицательно качает головой.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Другим тоном.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(печально).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Идет в свою комнату, говорит весело, по-детски.);0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
уже вернулась с кофейником и варит кофе.;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Стоит около двери.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Входя в комнату к Ане.);0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Входит Яша с пледом, дорожной сумочкой.;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(идет через сцену, деликатно).;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Показывает от пола.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Оглядывается и обнимает ее. она вскрикивает и роняет блюдечко. Яша быстро уходит.);0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(в дверях, недовольным голосом).;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;chekhov-vishnevyi-sad;1904
(сквозь слезы).;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(выйдя из своей комнаты).;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(задумчиво.);0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
(Вздрагивает.);0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
Пауза.;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;chekhov-vishnevyi-sad;1904
